bugid,when,what,removed,added
1478843,2018-10-08 04:38:35 PDT,Attachment #8995893  Flags,approval-mozilla-beta?,approval-mozilla-beta+
1478843,2018-10-08 06:41:31 PDT,CC,continuation,
1478843,2018-10-08 08:15:57 PDT,status-firefox63,affected,fixed
1478843,2018-10-08 08:16:13 PDT,Comment 40 Tag,,uplift
1478843,2018-10-08 10:32:57 PDT,Keywords,,regression
1478843,2018-10-08 10:32:57 PDT,Blocks,,HLS_on_Fennec
1478843,2018-10-08 10:32:57 PDT,Flags,"needinfo?(jduell.mcbugs), sec-bounty?","needinfo?(ryanvm), sec-bounty+"
1478843,2018-10-08 10:32:57 PDT,tracking-firefox-esr60,63+,?
1478843,2018-10-08 10:32:57 PDT,status-firefox-esr60,affected,?
1478843,2018-10-08 14:40:22 PDT,Flags,needinfo?(ryanvm),
1478843,2018-10-08 14:40:22 PDT,tracking-firefox-esr60,?,-
1478843,2018-10-08 14:40:22 PDT,status-firefox-esr60,?,unaffected
1478843,2018-10-09 01:53:52 PDT,CC,,"ioana.chiorean, sorina.florean"
1478843,2018-10-09 01:53:52 PDT,Flags,,needinfo?(sorina.florean)
1478843,2018-10-09 06:38:46 PDT,Status,RESOLVED,VERIFIED
1478843,2018-10-09 06:38:46 PDT,Flags,needinfo?(sorina.florean),
1478843,2018-10-09 06:38:46 PDT,status-firefox63,fixed,verified
1478843,2018-10-09 06:38:46 PDT,status-firefox64,fixed,verified
1478843,2018-10-09 07:32:02 PDT,CC,,"gk, matthew.finkel, tom"
1478843,2018-10-09 09:12:15 PDT,tracking-firefox-esr60,-,63+
1478843,2018-10-09 09:12:15 PDT,status-firefox-esr60,unaffected,affected
1478843,2018-10-09 09:12:25 PDT,Attachment #8995893  Flags,,approval-mozilla-esr60+
1478843,2018-10-09 12:18:05 PDT,status-firefox-esr60,affected,fixed
1478843,2018-10-09 12:18:15 PDT,Comment 46 Tag,,uplift
1478843,2018-10-17 16:44:01 PDT,CC,,abillings
1478843,2018-10-17 16:44:01 PDT,Whiteboard,,[adv-main63+][adv-esr60.3+]
1478843,2018-10-18 09:30:08 PDT,CC,,igt0
1478843,2018-10-18 10:55:38 PDT,Alias,,CVE-2018-12391
1478843,2018-10-30 15:32:36 PDT,CC,,mark
1478843,2018-11-07 01:34:48 PST,See Also,,1505308
1478843,2018-11-07 16:04:55 PST,CC,tanvi,
1478843,2020-02-16 17:39:48 PST,Group,core-security-release,
1479209,2018-07-30 06:46:52 PDT,OS,Unspecified,Android
1479209,2018-07-30 23:30:00 PDT,CC,,"jh+bugzilla, miket"
1479209,2018-07-30 23:30:44 PDT,CC,,ianakselsorensen
1479209,2018-07-31 01:14:59 PDT,CC,,dschubert
1479209,2018-07-31 01:14:59 PDT,Whiteboard,,[webcompat]
1479209,2018-07-31 01:14:59 PDT,Flags,,needinfo?(mozillamarcia.knous)
1479209,2018-07-31 01:15:12 PDT,CC,,twisniewski
1479209,2018-07-31 01:15:12 PDT,Flags,,needinfo?(twisniewski)
1479209,2018-07-31 01:15:40 PDT,See Also,,https://webcompat.com/issues/17919
1479209,2018-07-31 01:23:48 PDT,CC,,sergiu.logigan
1479209,2018-07-31 01:23:48 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17966
1479209,2018-07-31 01:24:06 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17967
1479209,2018-07-31 01:24:21 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17969
1479209,2018-07-31 01:24:32 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17970
1479209,2018-07-31 01:24:42 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17971
1479209,2018-07-31 01:24:51 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17972
1479209,2018-07-31 01:24:58 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17974
1479209,2018-07-31 01:25:06 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17977
1479209,2018-07-31 01:25:13 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17978
1479209,2018-07-31 01:25:20 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17979
1479209,2018-07-31 01:25:30 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17980
1479209,2018-07-31 01:25:38 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17981
1479209,2018-07-31 01:25:48 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17982
1479209,2018-07-31 01:26:00 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17983
1479209,2018-07-31 01:26:09 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17984
1479209,2018-07-31 01:26:18 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17986
1479209,2018-07-31 01:26:25 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17987
1479209,2018-07-31 01:26:31 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17988
1479209,2018-07-31 01:26:38 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17951
1479209,2018-07-31 01:29:00 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17990
1479209,2018-07-31 01:30:07 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17989
1479209,2018-07-31 02:08:39 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17985
1479209,2018-07-31 03:21:52 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17991
1479209,2018-07-31 07:03:51 PDT,Flags,needinfo?(twisniewski),
1479209,2018-07-31 07:20:20 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17992
1479209,2018-07-31 07:20:31 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/17993
1479209,2018-07-31 07:33:06 PDT,Depends on,,1472220
1479209,2018-07-31 07:53:34 PDT,CC,,pascalc
1479209,2018-07-31 07:53:34 PDT,tracking-firefox63,---,+
1479209,2018-07-31 08:26:07 PDT,CC,,evilpies
1479209,2018-07-31 08:40:35 PDT,Flags,,needinfo?(evilpies)
1479209,2018-07-31 08:44:57 PDT,Flags,needinfo?(evilpies),
1479209,2018-07-31 10:47:25 PDT,CC,,bzbarsky
1479209,2018-07-31 10:47:25 PDT,Flags,,needinfo?(bzbarsky)
1479209,2018-07-31 11:02:28 PDT,Flags,needinfo?(bzbarsky),
1479209,2018-07-31 11:23:24 PDT,CC,,mcooper
1479209,2018-07-31 12:34:48 PDT,CC,,dharvey
1479209,2018-07-31 13:53:58 PDT,CC,,rtanglao
1479209,2018-07-31 13:54:00 PDT,CC,rtanglao,
1479209,2018-07-31 13:54:04 PDT,CC,,rtanglao
1479209,2018-07-31 15:38:46 PDT,Flags,needinfo?(mozillamarcia.knous),
1479209,2018-07-31 23:40:06 PDT,See Also,,"https://github.com/webcompat/web-bugs/issues/17997, https://github.com/webcompat/web-bugs/issues/17998, https://github.com/webcompat/web-bugs/issues/18027, https://github.com/webcompat/web-bugs/issues/18029, https://github.com/webcompat/web-bugs/issues/18030, https://github.com/webcompat/web-bugs/issues/18000, https://github.com/webcompat/web-bugs/issues/18002, https://github.com/webcompat/web-bugs/issues/18001, https://github.com/webcompat/web-bugs/issues/18004, https://github.com/webcompat/web-bugs/issues/18006, https://github.com/webcompat/web-bugs/issues/18007, https://github.com/webcompat/web-bugs/issues/18008, https://github.com/webcompat/web-bugs/issues/18009, https://github.com/webcompat/web-bugs/issues/18010, https://github.com/webcompat/web-bugs/issues/18011, https://github.com/webcompat/web-bugs/issues/18012, https://github.com/webcompat/web-bugs/issues/18013, https://github.com/webcompat/web-bugs/issues/18014, https://github.com/webcompat/web-bugs/issues/18015, https://github.com/webcompat/web-bugs/issues/18016, https://github.com/webcompat/web-bugs/issues/18019, https://github.com/webcompat/web-bugs/issues/18018, https://github.com/webcompat/web-bugs/issues/18022, https://github.com/webcompat/web-bugs/issues/17999"
1479209,2018-07-31 23:49:43 PDT,See Also,,https://github.com/webcompat/web-bugs/issues/18032
1479209,2018-08-01 00:14:19 PDT,CC,,bogdan.surd
1479209,2018-08-01 07:08:01 PDT,CC,,lissyx+mozillians
1479209,2018-08-01 07:44:55 PDT,CC,,wisniewskit
1479209,2018-08-01 07:44:55 PDT,Flags,,needinfo?(wisniewskit)
1479209,2018-08-01 08:04:16 PDT,Flags,needinfo?(wisniewskit),
1479209,2018-08-01 09:10:42 PDT,Flags,,needinfo?(dharvey)
1479209,2018-08-01 10:01:24 PDT,CC,,"amarchesini, ben"
1479209,2018-08-01 10:01:24 PDT,Flags,,"needinfo?(ben), needinfo?(amarchesini)"
1479209,2018-08-01 10:29:33 PDT,CC,,mrbkap
1479209,2018-08-01 10:29:33 PDT,Flags,"needinfo?(ben), needinfo?(amarchesini)",needinfo?(mrbkap)
1479209,2018-08-01 10:31:48 PDT,Whiteboard,[webcompat],[webcompat:p1]
1479209,2018-08-01 10:31:48 PDT,Flags,,webcompat+
1479209,2018-08-01 10:41:42 PDT,Flags,needinfo?(mrbkap),
1479209,2018-08-01 10:44:19 PDT,Flags,,needinfo?(mrbkap)
1479209,2018-08-01 13:35:11 PDT,CC,,cloud019998
1479209,2018-08-01 13:59:15 PDT,CC,,bugmail
1479209,2018-08-02 06:17:54 PDT,CC,,titannanomail
1479209,2018-08-02 14:27:22 PDT,CC,,abovens
1479209,2018-08-02 14:27:22 PDT,Flags,,needinfo?(abovens)
1479209,2018-08-02 16:43:03 PDT,CC,,mkelly
1479209,2018-08-02 16:53:22 PDT,Flags,"needinfo?(dharvey), needinfo?(abovens)",needinfo?(miket)
1479209,2018-08-02 20:09:07 PDT,Flags,needinfo?(miket),
1479209,2018-08-03 07:39:32 PDT,CC,,alex.bock
1479209,2018-08-03 09:53:52 PDT,Attachment #8997484  Flags,,review?(rhelmer)
1479209,2018-08-03 09:53:52 PDT,CC,,rhelmer
1479209,2018-08-03 09:53:52 PDT,Comment 41 Tag,,mozreview-request
1479209,2018-08-03 11:12:50 PDT,Attachment #8997484  Flags,review?(rhelmer),review+
1479209,2018-08-03 11:12:50 PDT,Comment 43 Tag,,mozreview-review
1479209,2018-08-03 13:03:20 PDT,Comment 44 Tag,,mozreview-request
1479209,2018-08-03 13:04:19 PDT,Keywords,,checkin-needed
1479209,2018-08-03 20:13:19 PDT,Keywords,checkin-needed,
1479209,2018-08-03 20:21:00 PDT,CC,,theo148
1479209,2018-08-04 14:52:42 PDT,Status,NEW,RESOLVED
1479209,2018-08-04 14:52:42 PDT,Resolution,---,FIXED
1479209,2018-08-04 14:52:42 PDT,Target Milestone,---,Firefox 63
1479209,2018-08-04 14:52:42 PDT,Closed,,2018/8/4 21:52
1479209,2018-08-04 14:52:42 PDT,status-firefox63,affected,fixed
1479209,2018-08-04 14:52:42 PDT,Comment 48 Tag,,bugherder
1479209,2018-08-06 00:23:04 PDT,Flags,,needinfo?(twisniewski)
1479209,2018-08-06 10:30:45 PDT,CC,,dholbert
1479209,2018-08-06 15:48:15 PDT,CC,,bugzilla
1479209,2018-08-06 18:37:27 PDT,Status,RESOLVED,REOPENED
1479209,2018-08-06 18:37:27 PDT,Resolution,FIXED,---
1479209,2018-08-06 18:37:27 PDT,Flags,needinfo?(twisniewski),
1479209,2018-08-07 07:49:39 PDT,Flags,needinfo?(mrbkap),
1479209,2018-08-07 09:11:15 PDT,Depends on,,1387483
1479209,2018-08-08 09:27:06 PDT,CC,,chris.longtin
1479209,2018-08-10 14:30:34 PDT,Status,REOPENED,RESOLVED
1479209,2018-08-10 14:30:34 PDT,Resolution,---,FIXED
1479209,2018-08-10 14:30:34 PDT,Closed,2018/8/4 21:52,2018/8/10 21:30
1479209,2018-08-13 05:34:22 PDT,CC,,sledru
1479209,2018-08-13 05:34:22 PDT,Assignee,nobody,wisniewskit
1479270,2018-08-02 05:07:10 PDT,Status,UNCONFIRMED,NEW
1479270,2018-08-02 05:07:10 PDT,CC,,sorina.florean
1479270,2018-08-02 05:07:10 PDT,Ever confirmed,0,1
1479270,2018-08-02 05:07:10 PDT,status-firefox61,---,affected
1479270,2018-08-02 05:07:10 PDT,status-firefox62,---,affected
1479270,2018-08-02 05:07:10 PDT,status-firefox63,---,affected
1479270,2018-08-15 12:16:11 PDT,CC,,kbrosnan
1479270,2018-08-15 14:14:57 PDT,CC,,alwu
1479270,2018-08-15 14:14:57 PDT,Blocks,,1247433
1479270,2018-08-15 14:14:57 PDT,Flags,,needinfo?(alwu)
1479270,2018-08-16 13:58:54 PDT,Assignee,nobody,alwu
1479270,2018-08-16 13:58:54 PDT,Flags,needinfo?(alwu),
1479270,2018-08-23 15:45:45 PDT,Attachment #9003633  Flags,,review+
1479270,2018-08-24 07:51:58 PDT,Attachment #9003634  Flags,,review+
1479270,2018-08-24 10:21:59 PDT,CC,,apavel
1479270,2018-08-24 10:21:59 PDT,Flags,,needinfo?(alwu)
1479270,2018-08-24 15:36:32 PDT,Flags,needinfo?(alwu),
1479270,2018-08-24 20:37:46 PDT,Status,NEW,RESOLVED
1479270,2018-08-24 20:37:46 PDT,Resolution,---,FIXED
